,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
8796,,271.94,0.0,0.0,1,Clear,sky is clear,2017-10-29 00:00:00,1622
8797,,271.75,0.0,0.0,1,Clear,sky is clear,2017-10-29 01:00:00,696
8798,,272.23,0.0,0.0,1,Clear,sky is clear,2017-10-29 02:00:00,446
8799,,272.23,0.0,0.0,1,Clear,sky is clear,2017-10-29 03:00:00,434
8800,,272.22,0.0,0.0,75,Clouds,broken clouds,2017-10-29 04:00:00,354
8801,,272.08,0.0,0.0,75,Clouds,broken clouds,2017-10-29 05:00:00,478
8802,,272.29,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 06:00:00,802
8803,,272.81,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 07:00:00,1060
8804,,273.08,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 08:00:00,1840
8805,,273.69,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 09:00:00,2468
8806,,274.22,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 10:00:00,3120
8807,,274.86,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 11:00:00,3533
8808,,275.72,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 12:00:00,4073
8809,,277.08,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 13:00:00,4264
8810,,277.57,0.0,0.0,90,Rain,light rain,2017-10-29 14:00:00,4373
8811,,278.43,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-29 15:00:00,4514
8812,,278.95,0.0,0.0,90,Rain,light rain,2017-10-29 16:00:00,4499
8813,,278.95,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-29 16:00:00,4499
8814,,278.95,0.0,0.0,40,Drizzle,light intensity drizzle,2017-10-29 17:00:00,4492
8815,,278.95,0.0,0.0,40,Rain,light rain,2017-10-29 17:00:00,4492
8816,,278.75,0.0,0.0,90,Rain,light rain,2017-10-29 18:00:00,3973
8817,,278.42,0.0,0.0,90,Clouds,overcast clouds,2017-10-29 19:00:00,3409
8818,,277.93,0.0,0.0,5,Rain,light rain,2017-10-29 20:00:00,2653
8819,,276.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-29 21:00:00,2077
8820,,276.75,0.0,0.0,90,Rain,moderate rain,2017-10-29 21:00:00,2077
8821,,277.01,0.0,0.0,75,Rain,light rain,2017-10-29 22:00:00,1661
8822,,277.01,0.0,0.0,75,Drizzle,light intensity drizzle,2017-10-29 22:00:00,1661
8823,,277.68,0.0,0.0,90,Rain,moderate rain,2017-10-29 23:00:00,2100
8824,,277.68,0.0,0.0,90,Mist,mist,2017-10-29 23:00:00,2100
8825,,277.68,0.0,0.0,90,Drizzle,drizzle,2017-10-29 23:00:00,2100
8826,,277.79,0.0,0.0,90,Rain,light rain,2017-10-30 00:00:00,563
8827,,276.88,0.0,0.0,1,Clear,sky is clear,2017-10-30 01:00:00,375
8828,,276.15,0.0,0.0,40,Clouds,scattered clouds,2017-10-30 02:00:00,293
8829,,276.15,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 03:00:00,326
8830,,276.35,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 04:00:00,813
8831,,276.15,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 05:00:00,2822
8832,,276.0,0.0,0.0,90,Rain,light rain,2017-10-30 06:00:00,5869
8833,,275.72,0.0,0.0,90,Rain,proximity shower rain,2017-10-30 07:00:00,6221
8834,,275.15,0.0,0.0,90,Snow,light snow,2017-10-30 08:00:00,5825
8835,,274.95,0.0,0.0,90,Snow,light snow,2017-10-30 09:00:00,5138
8836,,275.36,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 10:00:00,4482
8837,,275.75,0.0,0.0,90,Snow,light snow,2017-10-30 11:00:00,4569
8838,,275.75,0.0,0.0,90,Haze,haze,2017-10-30 11:00:00,4569
8839,,275.72,0.0,0.0,90,Snow,light snow,2017-10-30 12:00:00,4911
8840,,275.72,0.0,0.0,90,Mist,mist,2017-10-30 12:00:00,4911
8841,,275.72,0.0,0.0,90,Rain,proximity shower rain,2017-10-30 12:00:00,4911
8842,,275.72,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-30 12:00:00,4911
8843,,276.15,0.0,0.0,90,Rain,proximity shower rain,2017-10-30 13:00:00,4899
8844,,276.15,0.0,0.0,90,Drizzle,drizzle,2017-10-30 13:00:00,4899
8845,,276.15,0.0,0.0,90,Haze,haze,2017-10-30 13:00:00,4899
8846,,276.02,0.0,0.0,90,Snow,light snow,2017-10-30 14:00:00,5055
8847,,275.55,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 15:00:00,5698
8848,,274.87,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 16:00:00,6601
8849,,274.51,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 17:00:00,6258
8850,,274.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-30 18:00:00,4381
8851,,273.79,0.0,0.0,90,Snow,light snow,2017-10-30 19:00:00,2970
8852,,273.72,0.0,0.0,90,Snow,light snow,2017-10-30 20:00:00,2491
8853,,273.28,0.0,0.0,90,Snow,light snow,2017-10-30 21:00:00,2174
8854,,273.15,0.0,0.0,90,Snow,light snow,2017-10-30 22:00:00,1514
8855,,273.15,0.0,0.0,90,Snow,light snow,2017-10-30 23:00:00,998
8856,,272.65,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 00:00:00,544
8857,,272.58,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 01:00:00,337
8858,,272.35,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 02:00:00,219
8859,,272.5,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 03:00:00,349
8860,,272.28,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 04:00:00,872
8861,,272.15,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 05:00:00,2924
8862,,271.79,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 06:00:00,5968
8863,,271.79,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 07:00:00,6541
8864,,271.41,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 08:00:00,5890
8865,,271.48,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 09:00:00,5605
8866,,271.84,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 10:00:00,4572
8867,,271.94,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 11:00:00,4739
8868,,272.21,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 12:00:00,4989
8869,,272.58,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 13:00:00,4910
8870,,273.22,0.0,0.0,75,Clouds,broken clouds,2017-10-31 14:00:00,5201
8871,,273.58,0.0,0.0,75,Clouds,broken clouds,2017-10-31 15:00:00,5888
8872,,274.15,0.0,0.0,40,Clouds,scattered clouds,2017-10-31 16:00:00,6985
8873,,273.79,0.0,0.0,90,Clouds,overcast clouds,2017-10-31 17:00:00,6035
8874,,273.79,0.0,0.0,75,Clouds,broken clouds,2017-10-31 18:00:00,3941
8875,,272.82,0.0,0.0,1,Clear,sky is clear,2017-10-31 19:00:00,2937
8876,,271.55,0.0,0.0,20,Clouds,few clouds,2017-10-31 20:00:00,2925
8877,,270.8,0.0,0.0,1,Clear,sky is clear,2017-10-31 21:00:00,3747
8878,,270.5,0.0,0.0,1,Clear,sky is clear,2017-10-31 22:00:00,2933
8879,,270.58,0.0,0.0,1,Clear,sky is clear,2017-10-31 23:00:00,1221
8880,,270.14,0.0,0.0,1,Clear,sky is clear,2017-11-01 00:00:00,683
8881,,269.93,0.0,0.0,1,Clear,sky is clear,2017-11-01 01:00:00,472
8882,,270.22,0.0,0.0,1,Clear,sky is clear,2017-11-01 02:00:00,343
8883,,270.28,0.0,0.0,1,Clear,sky is clear,2017-11-01 03:00:00,390
8884,,271.02,0.0,0.0,90,Clouds,overcast clouds,2017-11-01 04:00:00,917
8885,,271.65,0.0,0.0,90,Clouds,overcast clouds,2017-11-01 05:00:00,2959
8886,,271.93,0.0,0.0,90,Clouds,overcast clouds,2017-11-01 06:00:00,5665
8887,,272.35,0.0,0.0,90,Clouds,overcast clouds,2017-11-01 07:00:00,6067
8888,,272.55,0.0,0.0,90,Clouds,overcast clouds,2017-11-01 08:00:00,6147
8889,,272.92,0.0,0.0,90,Snow,light snow,2017-11-01 09:00:00,5339
8890,,273.15,0.0,0.0,90,Snow,light snow,2017-11-01 10:00:00,4634
8891,,273.35,0.0,0.0,90,Snow,light snow,2017-11-01 11:00:00,4781
8892,,274.15,0.0,0.0,90,Snow,light snow,2017-11-01 12:00:00,4908
8893,,274.86,0.0,0.0,75,Snow,light snow,2017-11-01 13:00:00,5008
8894,,275.0,0.0,0.0,90,Snow,snow,2017-11-01 14:00:00,4856
8895,,275.0,0.0,0.0,90,Rain,light rain,2017-11-01 14:00:00,4856
8896,,274.44,0.0,0.0,90,Snow,light snow,2017-11-01 15:00:00,5328
8897,,274.44,0.0,0.0,90,Mist,mist,2017-11-01 15:00:00,5328
8898,,274.21,0.0,0.0,90,Snow,light snow,2017-11-01 16:00:00,6321
8899,,274.21,0.0,0.0,90,Mist,mist,2017-11-01 16:00:00,6321
8900,,274.21,0.0,0.0,90,Rain,light rain,2017-11-01 16:00:00,6321
8901,,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-01 17:00:00,5858
8902,,274.15,0.0,0.0,90,Mist,mist,2017-11-01 17:00:00,5858
8903,,274.15,0.0,0.0,90,Rain,light rain,2017-11-01 17:00:00,5858
8904,,274.15,0.0,0.0,90,Snow,light snow,2017-11-01 17:00:00,5858
8905,,274.35,0.0,0.0,90,Drizzle,drizzle,2017-11-01 18:00:00,4297
8906,,274.35,0.0,0.0,90,Mist,mist,2017-11-01 18:00:00,4297
8907,,274.35,0.0,0.0,90,Rain,light rain,2017-11-01 18:00:00,4297
8908,,274.35,0.0,0.0,90,Snow,light snow,2017-11-01 18:00:00,4297
8909,,274.62,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-01 19:00:00,3045
8910,,274.62,0.0,0.0,90,Mist,mist,2017-11-01 19:00:00,3045
8911,,274.62,0.0,0.0,90,Rain,light rain,2017-11-01 19:00:00,3045
8912,,274.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-01 20:00:00,2704
8913,,274.75,0.0,0.0,90,Mist,mist,2017-11-01 20:00:00,2704
8914,,274.75,0.0,0.0,90,Rain,light rain,2017-11-01 20:00:00,2704
8915,,274.79,0.0,0.0,90,Mist,mist,2017-11-01 21:00:00,2204
8916,,274.79,0.0,0.0,90,Drizzle,drizzle,2017-11-01 21:00:00,2204
8917,,275.08,0.0,0.0,90,Mist,mist,2017-11-01 22:00:00,1713
8918,,275.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-01 22:00:00,1713
8919,,275.22,0.0,0.0,90,Mist,mist,2017-11-01 23:00:00,1068
8920,,275.22,0.0,0.0,90,Mist,mist,2017-11-02 00:00:00,611
8921,,275.01,0.0,0.0,90,Mist,mist,2017-11-02 01:00:00,362
8922,,275.01,0.0,0.0,75,Mist,mist,2017-11-02 02:00:00,254
8923,,275.01,0.0,0.0,75,Fog,fog,2017-11-02 02:00:00,254
8924,,274.8,0.0,0.0,40,Mist,mist,2017-11-02 03:00:00,383
8925,,274.8,0.0,0.0,40,Fog,fog,2017-11-02 03:00:00,383
8926,,274.82,0.0,0.0,75,Mist,mist,2017-11-02 04:00:00,820
8927,,274.82,0.0,0.0,75,Fog,fog,2017-11-02 04:00:00,820
8928,,275.02,0.0,0.0,90,Mist,mist,2017-11-02 05:00:00,2914
8929,,275.02,0.0,0.0,90,Fog,fog,2017-11-02 05:00:00,2914
8930,,275.15,0.0,0.0,90,Mist,mist,2017-11-02 06:00:00,5674
8931,,275.15,0.0,0.0,90,Fog,fog,2017-11-02 06:00:00,5674
8932,,275.28,0.0,0.0,75,Mist,mist,2017-11-02 07:00:00,6258
8933,,275.28,0.0,0.0,75,Drizzle,drizzle,2017-11-02 07:00:00,6258
8934,,275.28,0.0,0.0,75,Mist,mist,2017-11-02 08:00:00,5995
8935,,275.28,0.0,0.0,75,Rain,light rain,2017-11-02 08:00:00,5995
8936,,275.65,0.0,0.0,90,Mist,mist,2017-11-02 09:00:00,5488
8937,,276.08,0.0,0.0,90,Mist,mist,2017-11-02 10:00:00,4606
8938,,276.65,0.0,0.0,75,Mist,mist,2017-11-02 11:00:00,4910
8939,,276.88,0.0,0.0,75,Mist,mist,2017-11-02 12:00:00,5066
8940,,276.95,0.0,0.0,90,Mist,mist,2017-11-02 13:00:00,5255
8941,,277.02,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 14:00:00,5428
8942,,276.94,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 15:00:00,5987
8943,,276.89,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 16:00:00,6775
8944,,276.58,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 17:00:00,6488
8945,,276.15,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 18:00:00,5048
8946,,275.82,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 19:00:00,3335
8947,,275.75,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 20:00:00,2846
8948,,275.62,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 21:00:00,3094
8949,,275.62,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 22:00:00,2412
8950,,275.5,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 23:00:00,1336
8951,,275.37,0.0,0.0,90,Clouds,overcast clouds,2017-11-03 00:00:00,768
8952,,274.42,0.0,0.0,1,Clear,sky is clear,2017-11-03 01:00:00,432
8953,,273.29,0.0,0.0,1,Clear,sky is clear,2017-11-03 02:00:00,354
8954,,272.42,0.0,0.0,1,Clear,sky is clear,2017-11-03 03:00:00,444
8955,,271.75,0.0,0.0,1,Clear,sky is clear,2017-11-03 04:00:00,842
8956,,271.28,0.0,0.0,1,Clear,sky is clear,2017-11-03 05:00:00,2715
8957,,270.62,0.0,0.0,1,Clear,sky is clear,2017-11-03 06:00:00,5524
8958,,270.44,0.0,0.0,20,Clouds,few clouds,2017-11-03 07:00:00,6594
8959,,270.01,0.0,0.0,1,Clear,sky is clear,2017-11-03 08:00:00,5784
8960,,270.36,0.0,0.0,75,Clouds,broken clouds,2017-11-03 09:00:00,5086
8961,,271.65,0.0,0.0,1,Clear,sky is clear,2017-11-03 10:00:00,4663
8962,,272.69,0.0,0.0,40,Clouds,scattered clouds,2017-11-03 11:00:00,4977
8963,,273.43,0.0,0.0,90,Clouds,overcast clouds,2017-11-03 12:00:00,5403
8964,,274.08,0.0,0.0,90,Clouds,overcast clouds,2017-11-03 13:00:00,5484
8965,,274.15,0.0,0.0,90,Clouds,overcast clouds,2017-11-03 14:00:00,5564
8966,,274.22,0.0,0.0,1,Snow,light snow,2017-11-03 15:00:00,5860
8967,,273.56,0.0,0.0,90,Snow,heavy snow,2017-11-03 16:00:00,5086
8968,,273.56,0.0,0.0,90,Fog,fog,2017-11-03 16:00:00,5086
8969,,273.56,0.0,0.0,90,Mist,mist,2017-11-03 16:00:00,5086
8970,,272.77,0.0,0.0,90,Snow,snow,2017-11-03 17:00:00,5406
8971,,272.77,0.0,0.0,90,Mist,mist,2017-11-03 17:00:00,5406
8972,,272.77,0.0,0.0,90,Fog,fog,2017-11-03 17:00:00,5406
8973,,272.77,0.0,0.0,90,Snow,snow,2017-11-03 18:00:00,4317
8974,,272.77,0.0,0.0,90,Mist,mist,2017-11-03 18:00:00,4317
8975,,272.77,0.0,0.0,90,Fog,fog,2017-11-03 18:00:00,4317
8976,,272.79,0.0,0.0,90,Snow,snow,2017-11-03 19:00:00,3437
8977,,272.79,0.0,0.0,90,Mist,mist,2017-11-03 19:00:00,3437
8978,,272.79,0.0,0.0,90,Snow,snow,2017-11-03 20:00:00,2827
8979,,272.79,0.0,0.0,90,Mist,mist,2017-11-03 20:00:00,2827
8980,,273.08,0.0,0.0,90,Snow,snow,2017-11-03 21:00:00,2656
8981,,273.37,0.0,0.0,75,Snow,light snow,2017-11-03 22:00:00,2613
8982,,273.72,0.0,0.0,75,Snow,light snow,2017-11-03 23:00:00,1676
8983,,273.65,0.0,0.0,75,Snow,light snow,2017-11-04 00:00:00,1031
8984,,273.72,0.0,0.0,90,Snow,light snow,2017-11-04 01:00:00,658
8985,,274.08,0.0,0.0,90,Snow,light snow,2017-11-04 02:00:00,470
8986,,274.15,0.0,0.0,90,Snow,light snow,2017-11-04 03:00:00,352
8987,,274.38,0.0,0.0,90,Clouds,overcast clouds,2017-11-04 04:00:00,371
8988,,274.77,0.0,0.0,90,Snow,light snow,2017-11-04 05:00:00,680
8989,,274.77,0.0,0.0,90,Mist,mist,2017-11-04 05:00:00,680
8990,,274.69,0.0,0.0,90,Rain,light rain,2017-11-04 06:00:00,1243
8991,,274.73,0.0,0.0,90,Clouds,overcast clouds,2017-11-04 07:00:00,1957
8992,,274.88,0.0,0.0,90,Mist,mist,2017-11-04 08:00:00,2790
8993,,274.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-04 08:00:00,2790
8994,,275.02,0.0,0.0,90,Mist,mist,2017-11-04 09:00:00,3489
8995,,275.02,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-04 09:00:00,3489
8996,,275.42,0.0,0.0,90,Mist,mist,2017-11-04 10:00:00,3979
8997,,275.42,0.0,0.0,90,Drizzle,drizzle,2017-11-04 10:00:00,3979
8998,,275.88,0.0,0.0,90,Mist,mist,2017-11-04 11:00:00,4563
8999,,276.07,0.0,0.0,90,Haze,haze,2017-11-04 12:00:00,4837
9000,,276.07,0.0,0.0,90,Mist,mist,2017-11-04 12:00:00,4837
9001,,276.84,0.0,0.0,90,Mist,mist,2017-11-04 13:00:00,4836
9002,,277.01,0.0,0.0,90,Mist,mist,2017-11-04 14:00:00,4764
9003,,277.36,0.0,0.0,90,Mist,mist,2017-11-04 15:00:00,4890
9004,,277.81,0.0,0.0,90,Mist,mist,2017-11-04 16:00:00,4894
9005,,277.88,0.0,0.0,90,Mist,mist,2017-11-04 17:00:00,4794
9006,,277.88,0.0,0.0,90,Drizzle,drizzle,2017-11-04 17:00:00,4794
9007,,277.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-04 18:00:00,4411
9008,,277.88,0.0,0.0,90,Mist,mist,2017-11-04 18:00:00,4411
9009,,277.88,0.0,0.0,90,Rain,light rain,2017-11-04 18:00:00,4411
9010,,277.81,0.0,0.0,90,Drizzle,drizzle,2017-11-04 19:00:00,3421
9011,,277.81,0.0,0.0,90,Mist,mist,2017-11-04 19:00:00,3421
9012,,277.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-04 20:00:00,2718
9013,,277.88,0.0,0.0,90,Mist,mist,2017-11-04 20:00:00,2718
9014,,278.01,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-04 21:00:00,3515
9015,,278.01,0.0,0.0,90,Mist,mist,2017-11-04 21:00:00,3515
9016,,278.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-04 22:00:00,3865
9017,,278.08,0.0,0.0,90,Mist,mist,2017-11-04 22:00:00,3865
9018,,278.08,0.0,0.0,90,Fog,fog,2017-11-04 22:00:00,3865
9019,,278.28,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-04 23:00:00,2042
9020,,278.28,0.0,0.0,90,Mist,mist,2017-11-04 23:00:00,2042
9021,,278.48,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-05 00:00:00,1554
9022,,278.48,0.0,0.0,90,Mist,mist,2017-11-05 00:00:00,1554
9023,,278.48,0.0,0.0,90,Fog,fog,2017-11-05 00:00:00,1554
9024,,278.72,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-05 01:00:00,629
9025,,278.72,0.0,0.0,90,Mist,mist,2017-11-05 01:00:00,629
9026,,278.72,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-05 01:00:00,629
9027,,278.72,0.0,0.0,90,Mist,mist,2017-11-05 01:00:00,629
9028,,278.72,0.0,0.0,90,Rain,light rain,2017-11-05 01:00:00,629
9029,,278.75,0.0,0.0,90,Mist,mist,2017-11-05 02:00:00,361
9030,,278.75,0.0,0.0,90,Rain,moderate rain,2017-11-05 02:00:00,361
9031,,278.75,0.0,0.0,90,Drizzle,drizzle,2017-11-05 02:00:00,361
9032,,278.79,0.0,0.0,90,Mist,mist,2017-11-05 03:00:00,247
9033,,278.79,0.0,0.0,90,Rain,moderate rain,2017-11-05 03:00:00,247
9034,,278.15,0.0,0.0,90,Rain,moderate rain,2017-11-05 04:00:00,287
9035,,278.15,0.0,0.0,90,Mist,mist,2017-11-05 04:00:00,287
9036,,278.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-11-05 04:00:00,287
9037,,276.82,0.0,0.0,90,Rain,light rain,2017-11-05 05:00:00,469
9038,,276.82,0.0,0.0,90,Mist,mist,2017-11-05 05:00:00,469
9039,,276.82,0.0,0.0,90,Snow,light snow,2017-11-05 05:00:00,469
9040,,275.94,0.0,0.0,90,Rain,light rain,2017-11-05 06:00:00,823
9041,,275.94,0.0,0.0,90,Drizzle,drizzle,2017-11-05 06:00:00,823
9042,,275.36,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 07:00:00,1209
9043,,274.72,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 08:00:00,2059
9044,,274.37,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 09:00:00,2974
9045,,274.08,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 10:00:00,3592
9046,,273.94,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 11:00:00,4014
9047,,273.88,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 12:00:00,4256
9048,,273.44,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 13:00:00,4309
9049,,273.86,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 14:00:00,4303
9050,,273.29,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 15:00:00,4525
9051,,272.79,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 16:00:00,4744
9052,,272.58,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 17:00:00,4235
9053,,272.15,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 18:00:00,3765
9054,,271.79,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 19:00:00,2888
9055,,271.65,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 20:00:00,2273
9056,,271.22,0.0,0.0,90,Clouds,overcast clouds,2017-11-05 21:00:00,1912
9057,,270.89,0.0,0.0,75,Clouds,broken clouds,2017-11-05 22:00:00,1323
9058,,270.28,0.0,0.0,75,Clouds,broken clouds,2017-11-05 23:00:00,861
9059,,269.79,0.0,0.0,1,Clear,sky is clear,2017-11-06 00:00:00,469
9060,,269.22,0.0,0.0,1,Clear,sky is clear,2017-11-06 01:00:00,330
9061,,268.51,0.0,0.0,1,Clear,sky is clear,2017-11-06 02:00:00,186
9062,,268.01,0.0,0.0,1,Clear,sky is clear,2017-11-06 03:00:00,333
9063,,267.42,0.0,0.0,1,Clear,sky is clear,2017-11-06 04:00:00,809
9064,,267.15,0.0,0.0,1,Clear,sky is clear,2017-11-06 05:00:00,2853
9065,,267.01,0.0,0.0,1,Clear,sky is clear,2017-11-06 06:00:00,5836
9066,,267.22,0.0,0.0,1,Clear,sky is clear,2017-11-06 07:00:00,6268
9067,,267.68,0.0,0.0,75,Clouds,broken clouds,2017-11-06 08:00:00,5990
9068,,269.08,0.0,0.0,75,Clouds,broken clouds,2017-11-06 09:00:00,4992
9069,,269.95,0.0,0.0,1,Clear,sky is clear,2017-11-06 10:00:00,4298
9070,,270.86,0.0,0.0,75,Clouds,broken clouds,2017-11-06 11:00:00,4488
9071,,271.88,0.0,0.0,75,Clouds,broken clouds,2017-11-06 12:00:00,4677
9072,,272.68,0.0,0.0,75,Clouds,broken clouds,2017-11-06 13:00:00,4746
9073,,272.95,0.0,0.0,75,Clouds,broken clouds,2017-11-06 14:00:00,4987
9074,,273.22,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 15:00:00,5657
9075,,273.22,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 16:00:00,6647
9076,,272.82,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 17:00:00,6175
9077,,272.28,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 18:00:00,4152
9078,,271.93,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 19:00:00,2919
9079,,271.22,0.0,0.0,75,Clouds,broken clouds,2017-11-06 20:00:00,2263
9080,,270.51,0.0,0.0,5,Clear,sky is clear,2017-11-06 21:00:00,2009
9081,,270.79,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 22:00:00,1451
9082,,270.58,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 23:00:00,961
9083,,270.71,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 00:00:00,560
9084,,271.23,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 01:00:00,339
9085,,271.07,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 02:00:00,244
9086,,271.29,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 03:00:00,377
9087,,271.44,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 04:00:00,899
9088,,271.43,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 05:00:00,3031
9089,,271.02,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 06:00:00,6100
9090,,271.15,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-11-07 07:00:00,6538
9091,,270.51,0.0,0.0,75,Clouds,broken clouds,2017-11-07 08:00:00,6091
9092,,270.35,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 09:00:00,5319
9093,,270.64,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 10:00:00,4518
9094,,271.43,0.0,0.0,5,Clear,sky is clear,2017-11-07 11:00:00,4701
9095,,272.5,0.0,0.0,5,Clear,sky is clear,2017-11-07 12:00:00,4866
9096,,273.48,0.0,0.0,5,Clear,sky is clear,2017-11-07 13:00:00,5101
9097,,274.35,0.0,0.0,5,Clear,sky is clear,2017-11-07 14:00:00,5273
9098,,274.58,0.0,0.0,5,Clear,sky is clear,2017-11-07 15:00:00,5747
9099,,274.37,0.0,0.0,1,Clear,sky is clear,2017-11-07 16:00:00,6705
9100,,273.56,0.0,0.0,1,Clear,sky is clear,2017-11-07 17:00:00,6198
9101,,272.29,0.0,0.0,1,Clear,sky is clear,2017-11-07 18:00:00,4421
9102,,271.51,0.0,0.0,5,Clear,sky is clear,2017-11-07 19:00:00,3073
9103,,271.02,0.0,0.0,1,Clear,sky is clear,2017-11-07 20:00:00,2581
9104,,270.88,0.0,0.0,1,Clear,sky is clear,2017-11-07 21:00:00,2265
9105,,270.68,0.0,0.0,75,Clouds,broken clouds,2017-11-07 22:00:00,1631
9106,,270.99,0.0,0.0,75,Clouds,broken clouds,2017-11-07 23:00:00,1073
9107,,271.29,0.0,0.0,90,Clouds,overcast clouds,2017-11-08 00:00:00,548
9108,,271.51,0.0,0.0,1,Clear,sky is clear,2017-11-08 01:00:00,329
9109,,271.08,0.0,0.0,1,Clear,sky is clear,2017-11-08 03:00:00,373
9110,,270.72,0.0,0.0,75,Clouds,broken clouds,2017-11-08 04:00:00,898
9111,,270.35,0.0,0.0,1,Clear,sky is clear,2017-11-08 05:00:00,2985
9112,,270.21,0.0,0.0,1,Clear,sky is clear,2017-11-08 06:00:00,6126
9113,,270.22,0.0,0.0,40,Clouds,scattered clouds,2017-11-08 07:00:00,6513
